Timestamp;Visitors
2024-11-23T23:10:05.640435Z;—
2024-11-24T06:20:05.391173Z;—
2024-11-24T06:30:03.879426Z;—
2024-11-24T06:40:05.774873Z;—
2024-11-24T06:50:05.032370Z;—
2024-11-24T07:00:04.678764Z;—
2024-11-24T07:10:04.870729Z;3
2024-11-24T07:20:07.138222Z;33
2024-11-24T07:30:05.638463Z;33
2024-11-24T07:40:04.738506Z;50
2024-11-24T07:50:04.633719Z;66
2024-11-24T08:00:06.349963Z;66
2024-11-24T08:10:04.071799Z;81
2024-11-24T08:20:05.583850Z;85
2024-11-24T08:30:05.731500Z;85
2024-11-24T08:40:06.437735Z;96
2024-11-24T08:50:04.396145Z;124
2024-11-24T09:00:04.811095Z;124
2024-11-24T09:10:05.936509Z;144
2024-11-24T09:20:04.769490Z;153
2024-11-24T09:30:05.039615Z;153
2024-11-24T09:40:05.336225Z;158
2024-11-24T09:50:05.452682Z;182
2024-11-24T10:00:04.840758Z;182
2024-11-24T10:10:05.439839Z;194
2024-11-24T10:20:04.913379Z;202
2024-11-24T10:30:05.140552Z;202
2024-11-24T10:40:09.527195Z;221
2024-11-24T10:50:05.388186Z;223
2024-11-24T11:00:07.341742Z;223
2024-11-24T11:10:04.135028Z;216
2024-11-24T11:20:04.269830Z;213
2024-11-24T11:30:04.593045Z;213
2024-11-24T11:40:06.438509Z;203
2024-11-24T11:50:10.061824Z;200
2024-11-24T12:00:07.229673Z;200
2024-11-24T12:10:04.037348Z;176
2024-11-24T12:20:03.796105Z;168
2024-11-24T12:30:05.841588Z;168
2024-11-24T12:40:05.312372Z;149
2024-11-24T12:50:04.577205Z;156
2024-11-24T13:00:06.068037Z;156
2024-11-24T13:10:05.887519Z;147
2024-11-24T13:20:04.295455Z;162
2024-11-24T13:30:04.832380Z;162
2024-11-24T13:40:05.987130Z;163
2024-11-24T13:50:06.392561Z;167
2024-11-24T14:00:08.000991Z;167
2024-11-24T14:10:04.367376Z;164
2024-11-24T14:20:04.812823Z;171
2024-11-24T14:30:05.155717Z;171
2024-11-24T14:40:04.964264Z;182
2024-11-24T14:50:05.528883Z;185
2024-11-24T15:00:05.071496Z;185
2024-11-24T15:10:06.155136Z;183
2024-11-24T15:20:05.217238Z;179
2024-11-24T15:30:04.790532Z;179
2024-11-24T15:40:05.975289Z;183
2024-11-24T15:50:05.089006Z;188
2024-11-24T16:00:06.184408Z;188
2024-11-24T16:10:04.310469Z;177
2024-11-24T16:20:04.512727Z;189
2024-11-24T16:30:05.827996Z;189
2024-11-24T16:40:07.097990Z;191
2024-11-24T16:50:05.282386Z;186
2024-11-24T17:00:06.223546Z;186
2024-11-24T17:10:04.343486Z;183
2024-11-24T17:20:04.909461Z;171
2024-11-24T17:30:05.990166Z;171
2024-11-24T17:40:05.123294Z;176
2024-11-24T17:50:04.552398Z;162
2024-11-24T18:00:05.969672Z;162
2024-11-24T18:10:06.475210Z;147
2024-11-24T18:20:04.992059Z;130
2024-11-24T18:30:06.280123Z;130
2024-11-24T18:40:05.963607Z;106
2024-11-24T18:50:05.177730Z;76
2024-11-24T19:00:06.181664Z;76
2024-11-24T19:10:06.244751Z;17
2024-11-24T19:20:04.870843Z;—
2024-11-24T19:30:05.093363Z;—
2024-11-24T19:40:05.071402Z;—
2024-11-24T19:50:05.047072Z;—
2024-11-24T20:00:06.344784Z;—
2024-11-24T20:10:05.310080Z;—
2024-11-24T20:20:07.343678Z;—
2024-11-24T20:30:05.515677Z;—
2024-11-24T20:40:05.574433Z;—
2024-11-24T20:50:04.593585Z;—
2024-11-24T21:00:06.038002Z;—
2024-11-24T21:10:05.817520Z;—
2024-11-24T21:20:04.540213Z;—
2024-11-24T21:30:04.641217Z;—
2024-11-24T21:40:04.469294Z;—
2024-11-24T21:50:04.349962Z;—
2024-11-24T22:00:06.191898Z;—
2024-11-24T22:10:03.924761Z;—
2024-11-24T22:20:04.968339Z;—
2024-11-24T22:30:04.775135Z;—
2024-11-24T22:40:04.574233Z;—
2024-11-24T22:50:05.473792Z;—
2024-11-24T23:00:04.727719Z;—
2024-11-24T23:10:04.362315Z;—
2024-11-25T04:50:05.051366Z;—
2024-11-25T05:00:05.725058Z;—
2024-11-25T05:10:03.708340Z;2
2024-11-25T05:20:04.533512Z;38
2024-11-25T05:30:05.630465Z;38
2024-11-25T05:40:04.380750Z;51
2024-11-25T05:50:05.455264Z;57
2024-11-25T06:00:08.672946Z;57
2024-11-25T06:10:05.066371Z;57
2024-11-25T06:20:04.602342Z;53
2024-11-25T06:30:06.071970Z;53
2024-11-25T06:40:04.766080Z;45
2024-11-25T06:50:06.194033Z;45
2024-11-25T07:00:04.722522Z;45
2024-11-25T07:10:05.558912Z;37
2024-11-25T07:20:05.876084Z;44
2024-11-25T07:30:06.660510Z;44
2024-11-25T07:40:04.912748Z;59
2024-11-25T07:50:06.234728Z;75
2024-11-25T08:00:05.419649Z;75
2024-11-25T08:10:04.950302Z;99
2024-11-25T08:20:07.079435Z;116
2024-11-25T08:30:04.376712Z;116
2024-11-25T08:40:05.813741Z;126
2024-11-25T08:50:05.428231Z;133
2024-11-25T09:00:10.930245Z;133
2024-11-25T09:10:07.506137Z;144
2024-11-25T09:20:06.128051Z;132
2024-11-25T09:30:06.866238Z;132
2024-11-25T09:40:05.879530Z;120
2024-11-25T09:50:05.380664Z;115
2024-11-25T10:00:07.649298Z;115
2024-11-25T10:10:04.295723Z;110
2024-11-25T10:20:05.123326Z;105
2024-11-25T10:30:05.946949Z;105
2024-11-25T10:40:05.790552Z;100
2024-11-25T10:50:05.738459Z;122
2024-11-25T11:00:08.391774Z;122
2024-11-25T11:10:05.416824Z;128
2024-11-25T11:20:04.243332Z;147
2024-11-25T11:30:04.685595Z;147
2024-11-25T11:40:04.256868Z;150
2024-11-25T11:50:03.979943Z;144
2024-11-25T12:00:06.860097Z;144
2024-11-25T12:10:03.950076Z;123
2024-11-25T12:20:05.340212Z;103
2024-11-25T12:30:10.650695Z;103
2024-11-25T12:40:04.863041Z;90
2024-11-25T12:50:06.569566Z;87
2024-11-25T13:00:08.999432Z;87
2024-11-25T13:10:06.033993Z;84
2024-11-25T13:20:05.807304Z;85
2024-11-25T13:30:05.827148Z;85
2024-11-25T13:40:04.765990Z;85
2024-11-25T13:50:06.496035Z;96
2024-11-25T14:00:05.203430Z;96
2024-11-25T14:10:06.182200Z;90
2024-11-25T14:20:04.904968Z;93
2024-11-25T14:30:09.940621Z;93
2024-11-25T14:40:05.896333Z;97
2024-11-25T14:50:06.747139Z;105
2024-11-25T15:00:07.359586Z;105
2024-11-25T15:10:07.019581Z;103
2024-11-25T15:20:05.971159Z;105
2024-11-25T15:30:05.938247Z;105
2024-11-25T15:40:07.869754Z;109
2024-11-25T15:50:04.925783Z;122
2024-11-25T16:00:07.509321Z;122
2024-11-25T16:10:04.994318Z;138
2024-11-25T16:20:05.060716Z;150
2024-11-25T16:30:05.730561Z;150
2024-11-25T16:40:08.220564Z;169
2024-11-25T16:50:04.705799Z;202
2024-11-25T17:00:07.539652Z;202
2024-11-25T17:10:04.748658Z;217
2024-11-25T17:20:05.616739Z;234
2024-11-25T17:30:05.488410Z;234
2024-11-25T17:40:04.807595Z;256
2024-11-25T17:50:05.045594Z;266
2024-11-25T18:00:05.592712Z;266
2024-11-25T18:10:04.548139Z;263
2024-11-25T18:20:05.731127Z;241
2024-11-25T18:30:05.384417Z;241
2024-11-25T18:40:05.991352Z;231
2024-11-25T18:50:05.369059Z;237
2024-11-25T19:00:13.308504Z;237
2024-11-25T19:10:04.531719Z;219
2024-11-25T19:20:04.249699Z;197
2024-11-25T19:30:04.149630Z;197
2024-11-25T19:40:04.732377Z;176
2024-11-25T19:50:05.634693Z;167
2024-11-25T20:00:06.351465Z;167
2024-11-25T20:10:04.811451Z;152
2024-11-25T20:20:05.647726Z;133
2024-11-25T20:30:04.819789Z;133
2024-11-25T20:40:04.840308Z;88
2024-11-25T20:50:05.503377Z;64
2024-11-25T21:00:04.769793Z;64
2024-11-25T21:10:04.006516Z;12
2024-11-25T21:20:04.553438Z;—
2024-11-25T21:30:06.658918Z;—
2024-11-25T21:40:05.133210Z;—
2024-11-25T21:50:04.923036Z;—
2024-11-25T22:00:09.318511Z;—
2024-11-25T22:10:07.710403Z;—
2024-11-25T22:20:04.384904Z;—
2024-11-25T22:30:06.741302Z;—
2024-11-25T22:40:04.571555Z;—
2024-11-25T22:50:05.903039Z;—
2024-11-25T23:00:06.924367Z;—
2024-11-25T23:10:05.157856Z;—
2024-11-26T04:50:05.009400Z;—
2024-11-26T05:00:07.384645Z;—
2024-11-26T05:10:04.762447Z;—
2024-11-26T05:20:05.121993Z;27
2024-11-26T05:30:05.136126Z;27
2024-11-26T05:40:10.050760Z;39
2024-11-26T05:50:04.547763Z;54
2024-11-26T06:00:05.471048Z;54
2024-11-26T06:10:04.552873Z;62
2024-11-26T06:20:04.767023Z;68
2024-11-26T06:30:06.445938Z;68
2024-11-26T06:40:04.236313Z;61
2024-11-26T06:50:06.659869Z;57
2024-11-26T07:00:07.677270Z;57
2024-11-26T07:10:05.080510Z;48
2024-11-26T07:20:05.499973Z;45
2024-11-26T07:30:06.915712Z;45
2024-11-26T07:40:04.856569Z;57
2024-11-26T07:50:05.944155Z;55
2024-11-26T08:00:05.677212Z;55
2024-11-26T08:10:05.393202Z;71
2024-11-26T08:20:07.875923Z;78
2024-11-26T08:30:08.310325Z;78
2024-11-26T08:40:06.800291Z;84
2024-11-26T08:50:05.128695Z;83
2024-11-26T09:00:09.187002Z;83
2024-11-26T09:10:04.845041Z;87
2024-11-26T09:20:05.755951Z;91
2024-11-26T09:30:04.885923Z;91
2024-11-26T09:40:05.484476Z;93
2024-11-26T09:50:06.370200Z;92
2024-11-26T10:00:19.633714Z;92
2024-11-26T10:10:04.791686Z;94
2024-11-26T10:20:05.507599Z;88
2024-11-26T10:30:08.476730Z;88
2024-11-26T10:40:05.869429Z;72
2024-11-26T10:50:04.723100Z;74
2024-11-26T11:00:12.612554Z;74
2024-11-26T11:10:05.210573Z;98
2024-11-26T11:20:10.132998Z;111
2024-11-26T11:30:05.125098Z;111
2024-11-26T11:40:06.227173Z;121
2024-11-26T11:50:27.283797Z;126
2024-11-26T12:00:08.014119Z;126
2024-11-26T12:10:05.838841Z;118
2024-11-26T12:20:05.108705Z;104
2024-11-26T12:30:05.982909Z;104
2024-11-26T12:40:34.997979Z;94
2024-11-26T12:50:05.616045Z;88
2024-11-26T13:00:07.089553Z;88
2024-11-26T13:10:05.458551Z;80
2024-11-26T13:20:05.284929Z;74
2024-11-26T13:30:09.197996Z;74
2024-11-26T13:40:04.639920Z;75
2024-11-26T13:50:08.674754Z;78
2024-11-26T14:00:06.169571Z;78
2024-11-26T14:10:05.472972Z;76
2024-11-26T14:20:05.049734Z;72
2024-11-26T14:30:05.754727Z;72
2024-11-26T14:40:04.570996Z;80
2024-11-26T14:50:04.544311Z;84
2024-11-26T15:00:06.457980Z;84
2024-11-26T15:10:05.893901Z;84
2024-11-26T15:20:05.766274Z;90
2024-11-26T15:30:05.029867Z;90
2024-11-26T15:40:04.804859Z;95
2024-11-26T15:50:05.207642Z;99
2024-11-26T16:00:08.088940Z;99
2024-11-26T16:10:05.146958Z;117
2024-11-26T16:20:05.272676Z;128
2024-11-26T16:30:05.472316Z;128
2024-11-26T16:40:05.733133Z;146
2024-11-26T16:50:06.987093Z;182
2024-11-26T17:00:04.789025Z;182
2024-11-26T17:10:04.784293Z;188
2024-11-26T17:20:05.286964Z;210
2024-11-26T17:30:05.977345Z;210
2024-11-26T17:40:05.394138Z;224
2024-11-26T17:50:04.559918Z;251
2024-11-26T18:00:10.339530Z;251
2024-11-26T18:10:05.554599Z;261
2024-11-26T18:20:07.294397Z;242
2024-11-26T18:40:05.267378Z;220
2024-11-26T18:50:07.228534Z;219
2024-11-26T19:00:08.580438Z;219
2024-11-26T19:10:06.196740Z;199
2024-11-26T19:20:05.645808Z;173
2024-11-26T19:30:04.733050Z;173
2024-11-26T19:40:05.938948Z;157
2024-11-26T19:50:06.446596Z;146
2024-11-26T20:00:05.273710Z;146
2024-11-26T20:10:05.275503Z;121
2024-11-26T20:20:04.153065Z;107
2024-11-26T20:30:06.481524Z;107
2024-11-26T20:40:05.464480Z;80
2024-11-26T20:50:05.395867Z;55
2024-11-26T21:00:04.990845Z;55
2024-11-26T21:10:05.859219Z;7
2024-11-26T21:20:04.990836Z;—
2024-11-26T21:30:05.364342Z;—
2024-11-26T21:40:04.397163Z;—
2024-11-26T21:50:05.340362Z;—
2024-11-26T22:00:05.904563Z;—
2024-11-26T22:10:05.235707Z;—
2024-11-26T22:20:04.796426Z;—
2024-11-26T22:30:04.999588Z;—
2024-11-26T22:40:05.138285Z;—
2024-11-26T22:50:05.263902Z;—
2024-11-26T23:00:06.905016Z;—
2024-11-26T23:10:04.374587Z;—
2024-11-27T04:50:04.543507Z;—
2024-11-27T05:00:07.246893Z;—
2024-11-27T05:10:05.818447Z;—
2024-11-27T05:20:05.253445Z;33
2024-11-27T05:30:06.762713Z;33
2024-11-27T06:00:12.707539Z;57
2024-11-27T06:20:07.801983Z;61
2024-11-27T07:10:07.335488Z;44
2024-11-27T07:20:04.554869Z;40
2024-11-27T07:30:05.690485Z;40
2024-11-27T07:40:05.818063Z;53
2024-11-27T07:50:04.886987Z;60
2024-11-27T08:00:27.292625Z;60
2024-11-27T08:10:06.078842Z;73
2024-11-27T08:20:04.736039Z;81
2024-11-27T08:30:06.070062Z;81
2024-11-27T08:41:19.241059Z;95
2024-11-27T08:50:05.016671Z;103
2024-11-27T09:00:28.186876Z;103
2024-11-27T09:10:05.475467Z;125
2024-11-27T09:20:07.393777Z;124
2024-11-27T09:30:05.623572Z;124
2024-11-27T09:41:54.458524Z;135
2024-11-27T09:50:20.845137Z;142
2024-11-27T10:00:12.664328Z;142
2024-11-27T10:10:05.156301Z;146
2024-11-27T10:20:05.936086Z;129
2024-11-27T10:30:06.423836Z;129
2024-11-27T10:40:54.652652Z;123
2024-11-27T10:50:10.949246Z;111
2024-11-27T11:00:13.844931Z;111
2024-11-27T11:10:05.811474Z;114
2024-11-27T11:20:47.535831Z;111
2024-11-27T11:30:15.267260Z;111
2024-11-27T11:40:26.483097Z;111
2024-11-27T11:50:04.868953Z;108
2024-11-27T12:00:05.108582Z;108
2024-11-27T12:10:06.127192Z;95
2024-11-27T12:20:41.681877Z;76
2024-11-27T12:30:06.832173Z;76
2024-11-27T12:41:08.101413Z;70
2024-11-27T12:50:06.566821Z;65
2024-11-27T13:00:04.722780Z;65
2024-11-27T13:10:48.971283Z;62
2024-11-27T13:20:05.968010Z;67
2024-11-27T13:30:31.021794Z;67
2024-11-27T13:40:06.505801Z;71
2024-11-27T13:50:05.138540Z;80
2024-11-27T14:00:08.993987Z;80
2024-11-27T14:10:05.545725Z;92
2024-11-27T14:20:39.046116Z;88
2024-11-27T14:30:05.431643Z;88
2024-11-27T14:40:06.589005Z;102
2024-11-27T14:50:05.540357Z;107
2024-11-27T15:00:07.051076Z;107
2024-11-27T15:10:05.926392Z;104
2024-11-27T15:20:27.343786Z;98
2024-11-27T15:30:04.999190Z;98
2024-11-27T15:40:22.759048Z;92
2024-11-27T15:50:04.849596Z;93
2024-11-27T16:00:38.002137Z;93
2024-11-27T16:10:05.842220Z;106
2024-11-27T16:20:06.750968Z;121
2024-11-27T16:30:05.588291Z;121
2024-11-27T16:40:05.458215Z;135
2024-11-27T16:50:05.145358Z;165
2024-11-27T17:00:06.570168Z;165
2024-11-27T17:10:04.689073Z;193
2024-11-27T17:20:04.519806Z;207
2024-11-27T17:30:05.294442Z;207
2024-11-27T17:40:06.745031Z;220
2024-11-27T17:50:04.560988Z;225
2024-11-27T18:00:05.993456Z;225
2024-11-27T18:10:05.651392Z;225
2024-11-27T18:20:04.698339Z;214
2024-11-27T18:30:06.512384Z;214
2024-11-27T18:40:04.405415Z;206
2024-11-27T18:50:06.400493Z;193
2024-11-27T19:00:07.238821Z;193
2024-11-27T19:10:05.129625Z;178
2024-11-27T19:20:06.455011Z;166
2024-11-27T19:30:08.974152Z;166
2024-11-27T19:40:07.802033Z;152
2024-11-27T19:50:05.592692Z;142
2024-11-27T20:00:05.731720Z;142
2024-11-27T20:10:05.108695Z;130
2024-11-27T20:20:04.975465Z;107
2024-11-27T20:30:05.290131Z;107
2024-11-27T20:40:05.535870Z;77
2024-11-27T20:50:04.884061Z;58
2024-11-27T21:00:07.326216Z;58
2024-11-27T21:10:04.021071Z;10
2024-11-27T21:20:05.365495Z;—
2024-11-27T21:30:04.686082Z;—
2024-11-27T21:40:07.744449Z;—
2024-11-27T21:50:08.661967Z;—
2024-11-27T22:00:05.640893Z;—
2024-11-27T22:10:05.548412Z;—
2024-11-27T22:20:05.856420Z;—
2024-11-27T22:30:05.123170Z;—
2024-11-27T22:40:05.165718Z;—
2024-11-27T22:50:06.425504Z;—
2024-11-27T23:00:06.924297Z;—
2024-11-27T23:10:04.994278Z;—
2024-11-28T04:40:04.314854Z;—
2024-11-28T04:50:06.764123Z;—
2024-11-28T05:00:06.429024Z;—
2024-11-28T05:10:04.262422Z;—
2024-11-28T05:20:04.629387Z;24
2024-11-28T05:30:06.336664Z;24
2024-11-28T05:40:04.880817Z;35
2024-11-28T05:50:05.049619Z;40
2024-11-28T06:00:09.865230Z;40
2024-11-28T06:10:04.842488Z;46
2024-11-28T06:20:04.989963Z;52
2024-11-28T06:30:09.980579Z;52
2024-11-28T06:40:05.708119Z;50
2024-11-28T06:50:05.515524Z;42
2024-11-28T07:00:07.466328Z;42
2024-11-28T07:10:05.075367Z;34
2024-11-28T07:20:06.403692Z;40
2024-11-28T07:30:18.536382Z;40
2024-11-28T07:40:05.870187Z;49
2024-11-28T07:50:20.812542Z;59
2024-11-28T08:00:08.271083Z;59
2024-11-28T08:10:05.393401Z;84
2024-11-28T08:20:04.671754Z;88
2024-11-28T08:30:06.310805Z;88
2024-11-28T08:40:05.414590Z;97
2024-11-28T08:50:04.535012Z;110
2024-11-28T09:00:06.655718Z;110
2024-11-28T09:10:04.719852Z;116
2024-11-28T09:20:06.825770Z;111
2024-11-28T09:30:06.764055Z;111
2024-11-28T09:40:06.109145Z;110
2024-11-28T09:50:05.623915Z;97
2024-11-28T10:00:06.532665Z;97
2024-11-28T10:10:05.163641Z;100
2024-11-28T10:20:05.211036Z;93
2024-11-28T10:30:05.327130Z;93
2024-11-28T10:40:04.734415Z;82
2024-11-28T10:50:05.055578Z;79
2024-11-28T11:00:10.328099Z;79
2024-11-28T11:10:09.192077Z;92
2024-11-28T11:20:06.436347Z;100
2024-11-28T11:30:04.243987Z;100
2024-11-28T11:40:05.360200Z;107
2024-11-28T11:50:05.876021Z;106
2024-11-28T12:00:13.529964Z;106
2024-11-28T12:10:04.385967Z;101
2024-11-28T12:20:04.518812Z;89
2024-11-28T12:30:10.716032Z;89
2024-11-28T12:40:06.811220Z;77
2024-11-28T12:50:05.574900Z;66
2024-11-28T13:00:05.590843Z;66
2024-11-28T13:10:05.299177Z;70
2024-11-28T13:20:07.220814Z;66
2024-11-28T13:30:09.154979Z;66
2024-11-28T13:40:08.832392Z;74
2024-11-28T13:50:05.905966Z;72
2024-11-28T14:00:05.958169Z;72
2024-11-28T14:10:05.195720Z;77
2024-11-28T14:20:05.884626Z;82
2024-11-28T14:30:05.479646Z;82
2024-11-28T14:41:01.267213Z;82
2024-11-28T14:50:05.654429Z;75
2024-11-28T15:00:33.754771Z;75
2024-11-28T15:10:05.079381Z;75
2024-11-28T15:20:05.254446Z;80
2024-11-28T15:30:05.460190Z;80
2024-11-28T15:40:47.851592Z;78
2024-11-28T15:50:05.958023Z;87
2024-11-28T16:00:07.020561Z;87
2024-11-28T16:10:05.827491Z;87
2024-11-28T16:20:06.355765Z;101
2024-11-28T16:30:07.617182Z;101
2024-11-28T16:40:06.351916Z;104
2024-11-28T16:50:05.512273Z;130
2024-11-28T17:00:13.956347Z;130
2024-11-28T17:10:05.048105Z;165
2024-11-28T17:20:05.109503Z;190
2024-11-28T17:30:05.526808Z;190
2024-11-28T17:40:33.758235Z;207
2024-11-28T17:50:05.995456Z;212
2024-11-28T18:00:08.900493Z;212
2024-11-28T18:10:05.558280Z;214
2024-11-28T18:20:07.346191Z;207
2024-11-28T18:30:05.673027Z;207
2024-11-28T18:40:06.413438Z;199
2024-11-28T18:50:05.377052Z;185
2024-11-28T19:00:08.037198Z;185
2024-11-28T19:10:04.703360Z;184
2024-11-28T19:20:05.021581Z;157
2024-11-28T19:30:05.295114Z;157
2024-11-28T19:40:05.598314Z;147
2024-11-28T19:50:04.734881Z;132
2024-11-28T20:00:06.903940Z;132
2024-11-28T20:10:06.693970Z;124
2024-11-28T20:20:04.855642Z;103
2024-11-28T20:30:05.290982Z;103
2024-11-28T20:40:05.814313Z;77
2024-11-28T20:50:04.683179Z;46
2024-11-28T21:00:06.864285Z;46
2024-11-28T21:10:06.827802Z;8
2024-11-28T21:20:04.204119Z;—
2024-11-28T21:30:04.909378Z;—
2024-11-28T21:40:07.109507Z;—
2024-11-28T21:50:06.142135Z;—
2024-11-28T22:00:08.943865Z;—
2024-11-28T22:10:06.204931Z;—
2024-11-28T22:20:05.341538Z;—
2024-11-28T22:30:07.471271Z;—
2024-11-28T22:40:04.718762Z;—
2024-11-28T22:50:05.749095Z;—
2024-11-28T23:00:05.252607Z;—
2024-11-28T23:10:04.174995Z;—
2024-11-29T05:10:05.511808Z;—
2024-11-29T05:20:04.877134Z;31
2024-11-29T05:30:05.003351Z;31
2024-11-29T05:40:04.926065Z;42
2024-11-29T05:50:05.160675Z;46
2024-11-29T06:00:09.571140Z;46
2024-11-29T06:10:04.750142Z;47
2024-11-29T06:20:05.096104Z;47
2024-11-29T06:30:05.474098Z;47
2024-11-29T06:40:05.046709Z;47
2024-11-29T06:50:05.463626Z;36
2024-11-29T07:00:05.938778Z;36
2024-11-29T07:10:07.022682Z;48
2024-11-29T07:20:06.895017Z;57
2024-11-29T07:30:05.659091Z;57
2024-11-29T07:40:07.329942Z;64
2024-11-29T07:50:05.651239Z;74
2024-11-29T08:00:10.255023Z;74
2024-11-29T08:10:04.981761Z;85
2024-11-29T08:20:06.494461Z;92
2024-11-29T08:30:06.413406Z;92
2024-11-29T08:40:05.029241Z;99
2024-11-29T08:50:05.159269Z;97
2024-11-29T09:00:05.827306Z;97
2024-11-29T09:10:06.084000Z;100
2024-11-29T09:20:08.228674Z;105
2024-11-29T09:30:05.146395Z;105
2024-11-29T09:40:06.127923Z;99
2024-11-29T09:50:05.710458Z;98
2024-11-29T10:00:07.647191Z;98
2024-11-29T10:10:05.556549Z;101
2024-11-29T10:20:05.606027Z;93
2024-11-29T10:30:05.320930Z;93
2024-11-29T10:40:04.781006Z;91
2024-11-29T10:50:05.674133Z;93
2024-11-29T11:00:07.661686Z;93
2024-11-29T11:10:05.226425Z;112
2024-11-29T11:20:05.163159Z;116
2024-11-29T11:30:05.141833Z;116
2024-11-29T11:40:05.545080Z;120
2024-11-29T11:50:08.146227Z;114
2024-11-29T12:00:07.875892Z;114
2024-11-29T12:10:05.593935Z;108
2024-11-29T12:20:06.319866Z;96
2024-11-29T12:30:05.482054Z;96
2024-11-29T12:40:07.429717Z;91
2024-11-29T12:50:04.997967Z;86
2024-11-29T13:00:08.579578Z;86
2024-11-29T13:10:05.285666Z;81
2024-11-29T13:20:05.544242Z;84
2024-11-29T13:30:06.794547Z;84
2024-11-29T13:40:04.860922Z;72
2024-11-29T13:50:04.803051Z;68
2024-11-29T14:00:07.668157Z;68
2024-11-29T14:10:08.639054Z;75
2024-11-29T14:20:05.579174Z;75
2024-11-29T14:30:07.370371Z;75
2024-11-29T14:40:05.734927Z;82
2024-11-29T14:50:05.836791Z;84
2024-11-29T15:00:08.481427Z;84
2024-11-29T15:10:04.929662Z;90
2024-11-29T15:20:06.096472Z;99
2024-11-29T15:30:05.809814Z;99
2024-11-29T15:40:19.563948Z;110
2024-11-29T15:50:05.682620Z;117
2024-11-29T16:00:06.477028Z;117
2024-11-29T16:10:06.344901Z;120
2024-11-29T16:20:05.115542Z;123
2024-11-29T16:30:06.247404Z;123
2024-11-29T16:40:04.897761Z;132
2024-11-29T16:50:05.030114Z;146
2024-11-29T17:00:07.332051Z;146
2024-11-29T17:10:04.303587Z;157
2024-11-29T17:20:06.632233Z;176
2024-11-29T17:30:04.986992Z;176
2024-11-29T17:40:04.936585Z;184
2024-11-29T17:50:07.510271Z;168
2024-11-29T18:00:05.941132Z;168
2024-11-29T18:10:06.456060Z;160
2024-11-29T18:20:06.364609Z;148
2024-11-29T18:30:05.089320Z;148
2024-11-29T18:40:06.844521Z;137
2024-11-29T18:50:05.908000Z;126
2024-11-29T19:00:06.081608Z;126
2024-11-29T19:10:06.696838Z;117
2024-11-29T19:20:06.584786Z;106
2024-11-29T19:30:07.207760Z;106
2024-11-29T19:40:06.281136Z;102
2024-11-29T19:50:05.541971Z;90
2024-11-29T20:00:07.513894Z;90
2024-11-29T20:10:04.983174Z;79
2024-11-29T20:20:05.439992Z;69
2024-11-29T20:30:05.005324Z;69
2024-11-29T20:40:06.378684Z;62
2024-11-29T20:50:05.386637Z;48
2024-11-29T21:00:06.538294Z;48
2024-11-29T21:10:05.810817Z;12
2024-11-29T21:20:04.854242Z;—
2024-11-29T21:30:08.602966Z;—
2024-11-29T21:40:05.029365Z;—
2024-11-29T21:50:06.306351Z;—
2024-11-29T22:00:06.282031Z;—
2024-11-29T22:10:04.521895Z;—
2024-11-29T22:20:05.652567Z;—
2024-11-29T22:30:04.796702Z;—
2024-11-29T22:40:05.008388Z;—
2024-11-29T22:50:04.881999Z;—
2024-11-29T23:00:07.135445Z;—
2024-11-29T23:10:05.183864Z;—
2024-11-30T05:50:04.593432Z;—
2024-11-30T06:00:05.709539Z;—
2024-11-30T06:10:05.769587Z;—
2024-11-30T06:20:05.292882Z;—
2024-11-30T06:30:05.523021Z;—
2024-11-30T06:40:06.357004Z;—
2024-11-30T06:50:05.075920Z;—
2024-11-30T07:00:07.875052Z;—
2024-11-30T07:10:05.927234Z;—
2024-11-30T07:20:05.064191Z;34
2024-11-30T07:30:06.221040Z;34
2024-11-30T07:40:05.589019Z;51
2024-11-30T07:50:04.606210Z;61
2024-11-30T08:00:05.804570Z;61
2024-11-30T08:10:05.085069Z;70
2024-11-30T08:20:06.234243Z;79
2024-11-30T08:30:05.697525Z;79
2024-11-30T08:40:05.588980Z;106
2024-11-30T08:50:04.561866Z;136
2024-11-30T09:00:05.419395Z;136
2024-11-30T09:10:04.923102Z;145
2024-11-30T09:20:04.902269Z;160
2024-11-30T09:30:05.555070Z;160
2024-11-30T09:40:05.210690Z;167
2024-11-30T09:50:05.781615Z;175
2024-11-30T10:00:07.113500Z;175
2024-11-30T10:10:05.008483Z;169
2024-11-30T10:20:04.965064Z;163
2024-11-30T10:40:06.424074Z;182
2024-11-30T10:50:04.229155Z;187
2024-11-30T11:00:07.003831Z;187
2024-11-30T11:10:05.748446Z;195
2024-11-30T11:20:05.866011Z;176
2024-11-30T11:30:05.166882Z;176
